campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
24334,2024-05-21,5,87,601,401,59.76,786,80311
24335,2024-05-25,34,28,600,401,70.13,339,4064
24336,2024-05-23,53,59,600,400,179.18,652,9205
24337,2024-05-17,94,91,600,402,89.05,224,4214
24338,2024-05-12,37,19,600,403,133.56,720,4993
24339,2024-05-29,12,51,601,402,110.31,191,60089
24340,2024-05-21,26,84,600,400,118.11,335,6439
24341,2024-05-05,60,56,600,400,128.44,58,7577
24342,2024-05-15,100,21,601,400,77.78,608,66777
24343,2024-05-10,66,47,600,402,143.44,896,3685
24344,2024-05-09,65,38,601,402,63.65,851,69988
24345,2024-05-17,60,94,600,402,92.26,569,1775
24346,2024-05-11,37,27,601,400,104.14,292,65700
24347,2024-05-22,25,27,600,402,78.27,500,2936
24348,2024-05-19,65,2,601,400,138.24,831,77512
24349,2024-05-14,22,70,601,401,115.93,198,37105
24350,2024-05-14,98,6,601,402,176.97,655,14916
24351,2024-05-14,68,47,601,401,102.26,386,87356
24352,2024-05-19,16,51,600,402,169.18,45,2315
24353,2024-05-01,18,5,600,403,107.51,789,5715
24354,2024-05-14,27,66,601,402,112.33,998,19198
24355,2024-05-28,85,90,600,401,161.36,478,5490
24356,2024-05-19,76,22,601,401,59.46,641,90643
24357,2024-05-07,32,81,600,402,137.46,211,3785
24358,2024-05-21,97,82,601,400,92.71,788,48393
24359,2024-05-05,64,72,600,401,185.87,491,2758
24360,2024-05-18,86,60,601,401,179.96,569,36295
24361,2024-05-08,36,29,601,400,155.67,898,87532
24362,2024-05-03,60,22,601,403,124.06,628,52599
24363,2024-05-08,77,15,601,402,155.27,145,36279
24364,2024-05-26,43,6,600,403,163.66,610,1696
24365,2024-05-03,90,88,600,400,77.11,816,5048
24366,2024-05-18,89,68,601,401,128.19,820,97338
24367,2024-05-21,75,26,601,403,145.79,577,39132
24368,2024-05-11,9,11,600,403,189.83,658,7263
24369,2024-05-17,99,57,601,403,159.37,261,89010
24370,2024-05-01,10,30,600,400,183.82,17,1443
24371,2024-05-11,48,46,601,402,124.39,679,54661
24372,2024-05-27,80,98,600,401,137.92,711,266
24373,2024-05-07,67,70,601,403,141.08,383,71197
24374,2024-05-12,27,45,600,400,53.75,936,3663
24375,2024-05-13,60,1,601,400,67.77,325,64672
24376,2024-05-14,13,61,601,400,59.44,444,22488
24377,2024-05-10,97,18,600,401,141.61,713,2492
24378,2024-05-13,79,79,600,401,75.79,866,3554
24379,2024-05-13,56,3,601,402,145.1,497,95000
24380,2024-05-24,91,71,600,401,59.09,94,1167
24381,2024-05-19,41,70,601,402,158.93,816,59558
24382,2024-05-25,56,61,600,402,144.96,738,2735
24383,2024-05-29,49,87,601,402,162.66,801,92693
24384,2024-05-01,26,9,600,400,87.68,297,6176
24385,2024-05-28,60,92,601,400,85.64,415,26476
24386,2024-05-05,92,21,600,402,142.49,350,1626
24387,2024-05-23,76,90,601,403,114.51,667,70778
24388,2024-05-20,45,56,600,400,129.55,948,4645
24389,2024-05-04,55,27,601,403,87.41,382,80961
24390,2024-05-16,23,81,600,400,72.74,836,5995
24391,2024-05-29,67,9,601,403,184.59,768,41201
24392,2024-05-05,11,21,601,400,190.06,736,38015
24393,2024-05-13,43,80,600,402,126.45,275,3381
24394,2024-05-15,68,42,601,400,144.46,51,84547
24395,2024-05-28,56,46,601,401,128.11,194,18176
24396,2024-05-19,61,43,601,401,83.37,921,18338
24397,2024-05-27,39,12,601,403,133.06,168,44747
24398,2024-05-16,8,88,600,400,94.93,680,5633
24399,2024-05-25,20,3,600,401,95.01,252,3624
24400,2024-05-11,57,11,600,400,58.64,95,528
24401,2024-05-18,21,15,600,402,143.44,304,4734
24402,2024-05-13,48,89,601,400,127.38,865,13877
24403,2024-05-07,21,69,600,401,53.72,571,4885
24404,2024-05-21,14,91,600,401,117.66,233,6938
24405,2024-05-07,65,55,600,401,62.14,465,2906
24406,2024-05-15,70,27,600,400,172.23,429,956
24407,2024-05-22,21,2,601,401,189.75,613,34777
24408,2024-05-06,93,27,601,401,176.4,573,4712
24409,2024-05-26,47,54,601,403,95.61,11,96764
24410,2024-05-01,29,2,601,402,134.56,391,57506
24411,2024-05-03,63,58,601,402,189.12,509,39201
24412,2024-05-17,85,18,601,401,166.41,201,97367
24413,2024-05-08,12,17,600,401,155.36,782,6160
24414,2024-05-25,27,5,600,403,159.49,871,7626
24415,2024-05-21,24,84,600,401,107.36,899,895
24416,2024-05-12,29,1,600,401,98.78,701,4894
24417,2024-05-28,53,25,601,401,54.83,924,29551
24418,2024-05-15,49,86,601,401,93.91,291,69799
24419,2024-05-13,69,35,600,402,120.38,22,3303
24420,2024-05-23,13,82,600,400,74.28,692,1285
24421,2024-05-15,90,59,600,403,122.39,432,150
24422,2024-05-16,95,27,600,401,100.3,84,163
24423,2024-05-14,37,56,601,403,176.31,400,52276
24424,2024-05-09,68,99,600,402,176.7,285,1235
24425,2024-05-11,80,72,600,400,85.11,447,8319
24426,2024-05-13,82,78,601,400,188.26,348,6098
24427,2024-05-27,52,15,601,402,181.09,797,99384
24428,2024-05-17,48,54,600,403,141.84,751,122
24429,2024-05-14,87,29,600,401,150.79,544,4760
24430,2024-05-11,51,101,601,403,148.87,549,12697
24431,2024-05-16,94,55,601,402,64.89,734,78266
24432,2024-05-28,79,79,600,400,169.22,302,2380
24433,2024-05-14,62,72,600,402,108.15,662,4630
24434,2024-05-26,46,87,601,400,142.13,843,83619
24435,2024-05-06,25,40,600,401,135.52,925,8754
24436,2024-05-24,1,27,601,401,108.75,56,71907
24437,2024-05-15,87,1,600,402,109.32,845,2858
24438,2024-05-21,87,36,600,401,66.03,303,4068
24439,2024-05-09,52,9,601,401,106.71,226,8017
24440,2024-05-23,66,3,601,400,111.17,757,4263
24441,2024-05-02,41,50,601,400,92.17,986,91448
24442,2024-05-21,1,13,600,401,79.11,334,4045
24443,2024-05-10,84,34,601,403,134.26,798,97218
24444,2024-05-28,13,75,600,403,167.39,434,1045
24445,2024-05-09,78,4,601,402,150.11,451,5463
24446,2024-05-28,48,88,600,402,110.43,566,2370
24447,2024-05-22,89,38,600,400,139.89,485,4821
24448,2024-05-13,15,43,600,403,122.42,810,887
24449,2024-05-11,2,13,600,400,81.6,688,2712
24450,2024-05-13,73,84,600,403,100.31,65,4673
24451,2024-05-22,25,53,600,403,145.01,448,4476
24452,2024-05-21,58,75,601,401,173.03,964,91417
24453,2024-05-01,52,53,600,402,55.59,864,4870
24454,2024-05-08,46,22,600,401,71.48,195,4584
24455,2024-05-24,21,76,601,402,63.87,558,82708
24456,2024-05-17,82,17,601,403,143.84,100,4048
24457,2024-05-22,78,38,600,400,85.83,451,1941
24458,2024-05-07,91,46,601,401,64.75,463,33714
24459,2024-05-18,1,1,600,400,179.79,843,4347
24460,2024-05-22,35,3,600,403,104.23,668,1965
24461,2024-05-09,40,53,601,403,105.24,810,24315
24462,2024-05-14,91,79,600,400,56.13,924,4382
24463,2024-05-24,73,91,601,403,129.3,538,45329
24464,2024-05-04,41,54,600,400,56.27,132,2542
24465,2024-05-22,4,93,601,401,153.76,346,12721
24466,2024-05-16,39,99,601,400,157.21,369,40905
24467,2024-05-28,68,25,601,400,158.6,162,43808
24468,2024-05-24,53,16,601,401,79.41,171,51814
24469,2024-05-14,85,43,601,403,50.72,241,22215
24470,2024-05-23,84,21,600,400,58.11,232,2574
24471,2024-05-26,93,48,600,401,132.64,428,3637
24472,2024-05-01,51,32,601,401,66.42,634,87369
24473,2024-05-12,71,90,601,400,139.87,438,24670
24474,2024-05-21,85,21,600,402,117.81,576,8194
24475,2024-05-21,17,71,600,401,173.37,201,5080
24476,2024-05-20,42,42,600,403,67.25,512,6589
24477,2024-05-01,83,71,600,400,51.0,657,8322
24478,2024-05-21,41,59,601,400,162.33,274,79660
24479,2024-05-25,83,83,601,403,54.77,289,85325
24480,2024-05-19,14,57,601,401,160.72,518,42967
24481,2024-05-17,66,82,601,402,62.8,124,47236
24482,2024-05-18,88,39,601,402,140.07,645,67380
24483,2024-05-02,72,31,601,400,92.84,567,12587
24484,2024-05-26,69,45,601,402,83.91,467,44182
24485,2024-05-01,77,35,600,401,176.41,242,3779
24486,2024-05-10,91,90,601,400,71.32,264,36530
24487,2024-05-27,72,92,600,400,91.07,854,324
24488,2024-05-09,66,52,601,402,135.4,748,90161
24489,2024-05-27,77,23,600,401,66.14,944,712
24490,2024-05-06,35,96,601,401,150.67,166,23591
24491,2024-05-26,7,87,600,402,116.24,943,5913
24492,2024-05-25,88,47,601,400,175.5,126,92609
24493,2024-05-18,68,6,600,403,150.28,574,5265
24494,2024-05-23,74,12,600,403,128.24,628,3456
24495,2024-05-23,45,43,600,403,60.89,830,847
24496,2024-05-22,5,42,601,403,116.49,320,81468
24497,2024-05-07,96,41,600,400,173.71,539,5173
24498,2024-05-08,35,56,600,400,129.6,776,907
24499,2024-05-03,4,60,600,401,61.62,518,6640
24500,2024-05-06,97,70,601,400,145.81,851,88706
24501,2024-05-19,82,71,600,402,118.58,847,4965
24502,2024-05-24,97,52,601,400,50.88,966,50613
24503,2024-05-22,59,6,601,400,171.52,781,45771
24504,2024-05-08,29,29,601,403,120.42,603,30822
24505,2024-05-11,6,11,600,403,155.68,639,3167
24506,2024-05-26,93,36,600,401,70.65,618,839
24507,2024-05-02,41,3,600,401,78.09,583,575
24508,2024-05-14,48,3,600,403,84.77,388,6320
24509,2024-05-15,3,46,601,403,180.04,742,78797
24510,2024-05-20,90,69,600,401,52.2,20,2732
24511,2024-05-13,81,65,601,400,166.02,456,83042
24512,2024-05-26,84,1,601,400,80.02,758,89296
24513,2024-05-22,87,91,600,401,158.82,304,2853
24514,2024-05-03,23,61,600,400,50.41,893,8156
24515,2024-05-20,73,70,601,400,91.37,234,2479
24516,2024-05-13,78,56,601,403,85.44,355,35425
24517,2024-05-23,3,9,601,403,152.35,687,87739
24518,2024-05-27,57,40,600,400,88.93,504,3686
24519,2024-05-15,66,17,601,402,106.71,319,76113
24520,2024-05-05,62,23,600,400,80.6,121,375
24521,2024-05-27,16,29,600,400,141.67,720,4140
24522,2024-05-13,6,90,600,401,91.45,636,4878
24523,2024-05-18,44,89,601,402,150.38,649,90090
24524,2024-05-25,25,99,601,401,145.47,845,88990
24525,2024-05-13,67,38,601,403,134.23,362,83205
24526,2024-05-22,88,85,600,400,141.53,269,4032
24527,2024-05-14,21,77,600,401,124.48,943,2637
24528,2024-05-20,97,6,601,401,122.37,347,29984
24529,2024-05-11,36,42,600,401,109.96,596,1578
24530,2024-05-13,86,46,600,400,118.78,686,112
24531,2024-05-22,79,57,601,400,189.45,603,86436
24532,2024-05-04,23,42,601,403,122.64,135,56046
24533,2024-05-21,97,57,601,402,84.91,807,87197
24534,2024-05-27,50,64,600,400,74.54,756,4713
24535,2024-05-06,95,12,601,400,78.55,504,4818
24536,2024-05-26,70,14,600,400,154.44,718,2983
24537,2024-05-26,93,101,600,402,88.56,581,2595
24538,2024-05-23,75,76,600,403,100.08,967,3518
24539,2024-05-02,71,29,601,400,141.28,514,7015
24540,2024-05-14,52,3,600,400,114.96,92,4380
24541,2024-05-25,69,98,601,402,66.5,132,29200
24542,2024-05-11,80,43,600,403,185.81,458,1540
24543,2024-05-23,20,19,601,403,105.43,494,71067
24544,2024-05-14,64,57,600,402,132.68,702,524
24545,2024-05-07,71,42,600,403,186.13,647,4293
24546,2024-05-25,32,88,601,402,124.04,632,83271
24547,2024-05-25,19,14,600,403,108.38,88,2830
24548,2024-05-15,100,50,601,402,171.19,226,72090
24549,2024-05-05,100,1,600,402,65.71,241,4736
24550,2024-05-14,34,46,600,401,153.97,279,486
24551,2024-05-25,76,74,600,401,116.73,651,2337
24552,2024-05-12,72,5,601,400,147.39,836,40161
24553,2024-05-06,70,97,600,401,113.42,380,3448
24554,2024-05-28,3,45,601,403,140.13,428,6644
24555,2024-05-22,69,85,600,401,173.85,321,2235
24556,2024-05-25,26,22,600,401,169.54,516,8040
24557,2024-05-25,32,100,600,403,58.8,528,2416
24558,2024-05-15,22,49,601,400,122.1,731,85016
24559,2024-05-05,61,91,601,400,128.31,138,90960
24560,2024-05-14,56,67,600,402,125.11,168,1958
24561,2024-05-02,77,49,600,400,190.09,336,1607
24562,2024-05-27,79,66,601,401,80.65,14,92606
24563,2024-05-03,70,26,600,403,98.53,899,4908
24564,2024-05-24,54,56,601,400,64.01,700,22739
24565,2024-05-28,75,88,601,400,144.75,770,71003
24566,2024-05-05,13,96,600,401,100.19,500,896
24567,2024-05-10,54,86,601,401,59.75,447,15785
24568,2024-05-04,19,65,601,403,106.95,695,8872
24569,2024-05-15,94,82,600,402,131.83,194,2786
24570,2024-05-13,69,67,600,400,110.03,251,4757
24571,2024-05-04,100,93,601,400,90.58,399,66712
24572,2024-05-12,60,30,600,403,151.55,194,653
24573,2024-05-03,100,64,601,402,72.32,321,32191
24574,2024-05-03,90,36,600,400,58.99,370,127
24575,2024-05-02,21,14,601,400,186.04,397,13006
24576,2024-05-09,95,95,601,403,64.76,654,36406
24577,2024-05-14,24,15,600,400,97.18,580,1192
24578,2024-05-03,33,94,601,400,147.85,727,7937
24579,2024-05-12,42,74,600,403,145.35,281,3752
24580,2024-05-27,75,82,600,401,90.09,580,4999
24581,2024-05-22,98,77,600,401,106.78,535,8317
24582,2024-05-05,27,14,600,400,86.61,440,2946
24583,2024-05-23,27,43,600,402,69.25,699,2415
24584,2024-05-19,72,7,601,400,132.21,893,74807
24585,2024-05-08,25,101,600,400,173.55,31,4071
24586,2024-05-03,35,29,600,402,121.98,351,1894
24587,2024-05-14,16,87,601,401,74.06,476,28511
24588,2024-05-04,68,63,601,402,158.75,301,2893
24589,2024-05-11,67,96,601,403,145.65,773,17476
24590,2024-05-19,11,70,600,403,85.88,808,276
24591,2024-05-29,99,87,600,401,150.77,541,2681
24592,2024-05-20,96,19,600,402,90.2,790,265
24593,2024-05-18,30,94,601,400,175.92,811,83177
24594,2024-05-14,14,83,601,402,90.64,598,80121
24595,2024-05-17,45,72,600,402,147.65,582,1109
24596,2024-05-24,73,66,600,401,181.67,939,3142
24597,2024-05-09,17,84,600,400,71.77,745,976
24598,2024-05-25,36,99,600,403,132.31,27,309
24599,2024-05-25,53,100,600,402,62.8,501,2879
24600,2024-05-21,53,74,601,400,62.22,257,85543
24601,2024-05-28,25,60,601,400,69.39,629,29682
24602,2024-05-27,25,51,600,401,64.1,70,4932
24603,2024-05-07,70,7,600,401,117.92,786,972
24604,2024-05-05,39,73,600,403,76.88,434,3969
24605,2024-05-11,98,1,601,402,107.02,322,73188
24606,2024-05-06,26,61,601,403,164.67,50,9471
24607,2024-05-08,64,31,601,403,167.12,200,44612
24608,2024-05-18,23,64,600,400,117.67,616,4087
24609,2024-05-29,87,79,601,401,72.34,979,11260
24610,2024-05-08,43,75,601,403,171.15,40,1751
24611,2024-05-03,11,79,600,401,109.08,317,3630
24612,2024-05-17,67,94,600,402,165.16,811,4974
24613,2024-05-07,50,39,601,403,105.2,924,27969
24614,2024-05-13,91,101,600,400,157.12,806,5307
24615,2024-05-18,83,60,600,401,185.32,547,5119
24616,2024-05-24,51,83,601,402,97.59,333,32711
24617,2024-05-19,2,85,600,400,69.27,307,4746
24618,2024-05-14,41,40,600,401,104.34,950,5427
24619,2024-05-16,32,6,601,403,144.08,711,21832
24620,2024-05-03,6,58,600,402,123.23,843,3222
24621,2024-05-23,56,22,600,400,82.79,861,2260
24622,2024-05-02,94,18,601,401,168.16,985,19484
24623,2024-05-04,84,50,600,401,68.57,353,309
24624,2024-05-01,71,44,600,403,184.32,426,6019
24625,2024-05-25,18,30,600,400,149.22,51,4590
24626,2024-05-28,64,58,600,402,108.59,240,3616
24627,2024-05-07,72,73,600,400,138.61,506,5294
24628,2024-05-26,76,51,601,401,153.4,215,46240
24629,2024-05-22,87,4,601,402,143.12,102,56523
24630,2024-05-29,46,94,601,400,185.97,830,31959
24631,2024-05-10,49,34,601,400,66.42,950,36164
24632,2024-05-13,70,32,600,403,73.0,700,2776
24633,2024-05-17,87,84,600,400,189.34,70,2816
24634,2024-05-12,78,27,600,403,74.68,283,2889
24635,2024-05-25,62,67,601,400,129.83,846,61783
24636,2024-05-22,92,43,600,402,94.45,444,2386
24637,2024-05-29,84,82,601,400,107.16,180,99663
24638,2024-05-27,55,91,600,402,62.38,721,4572
24639,2024-05-06,77,95,601,402,84.9,198,29288
24640,2024-05-29,59,7,600,401,142.93,490,5008
24641,2024-05-06,65,78,601,401,178.82,406,58752
24642,2024-05-19,23,91,600,401,144.62,548,5020
24643,2024-05-26,5,55,601,403,180.03,299,66963
24644,2024-05-27,26,47,600,400,174.63,717,215
24645,2024-05-08,25,41,601,401,103.46,991,26307
24646,2024-05-25,6,58,601,400,186.85,356,37452
24647,2024-05-19,72,65,601,401,156.11,27,5842
24648,2024-05-01,59,97,600,402,180.85,650,6722
24649,2024-05-15,9,87,600,403,81.51,173,5639
24650,2024-05-24,96,54,600,403,99.43,540,1059
24651,2024-05-07,49,71,601,400,176.86,232,47203
24652,2024-05-17,35,10,600,403,64.45,349,1306
24653,2024-05-18,12,68,600,403,111.09,34,5022
24654,2024-05-07,37,28,601,400,167.01,987,21515
24655,2024-05-16,30,40,600,400,186.17,396,5802
24656,2024-05-24,30,63,600,400,174.33,75,5267
24657,2024-05-03,31,89,601,402,172.06,640,33804
24658,2024-05-06,31,27,600,401,51.18,101,8064
24659,2024-05-05,20,57,601,403,100.87,284,70802
24660,2024-05-15,26,84,601,403,119.18,287,9981
24661,2024-05-23,56,86,601,401,105.49,907,1508
24662,2024-05-15,100,13,601,400,59.67,892,6329
24663,2024-05-26,26,88,600,401,153.41,769,4283
24664,2024-05-02,41,60,601,400,178.68,734,78505
24665,2024-05-23,28,50,600,403,152.42,535,8648
24666,2024-05-01,83,88,601,401,74.22,168,82331
24667,2024-05-22,21,82,601,401,129.3,920,80497
24668,2024-05-13,54,25,600,402,58.91,85,1163
24669,2024-05-25,4,4,600,403,98.49,790,5724
24670,2024-05-28,33,1,601,400,126.66,119,58684
24671,2024-05-13,44,63,600,402,130.69,197,215
24672,2024-05-29,78,28,600,403,158.7,516,6288
24673,2024-05-16,44,21,601,401,134.86,334,83818
24674,2024-05-04,40,20,601,400,136.81,104,60173
24675,2024-05-01,98,25,601,400,164.65,256,57615
24676,2024-05-19,15,26,600,400,116.49,128,3580
24677,2024-05-28,13,65,600,403,176.26,345,6385
24678,2024-05-19,99,2,601,401,86.24,450,65555
24679,2024-05-05,100,31,601,403,96.39,501,64709
24680,2024-05-04,48,25,600,402,101.05,273,5588
24681,2024-05-13,82,76,600,403,79.5,868,3774
24682,2024-05-24,21,17,600,402,93.49,708,939
24683,2024-05-20,58,43,600,400,68.64,551,4826
24684,2024-05-14,70,6,601,400,189.36,110,6545
24685,2024-05-17,70,94,600,402,157.24,657,5962
24686,2024-05-27,13,12,601,400,68.28,734,12756
24687,2024-05-27,44,98,600,402,173.43,283,1348
24688,2024-05-14,73,18,601,402,129.42,662,50919
24689,2024-05-27,36,88,600,403,102.52,992,5456
24690,2024-05-13,29,41,601,400,55.72,784,71306
24691,2024-05-24,23,26,600,402,93.62,478,3349
24692,2024-05-20,24,31,600,403,55.02,804,5371
24693,2024-05-29,65,86,600,402,123.69,322,542
24694,2024-05-06,6,16,601,402,82.05,317,13020
24695,2024-05-01,92,37,601,400,96.42,366,79185
24696,2024-05-18,98,80,601,401,136.29,726,83555
24697,2024-05-26,76,58,601,400,64.56,77,43362
24698,2024-05-19,82,20,600,403,184.31,882,2199
24699,2024-05-20,92,89,600,401,101.45,947,1952
24700,2024-05-05,19,18,601,401,103.88,469,6839
24701,2024-05-02,29,17,600,401,152.44,909,5721
24702,2024-05-28,86,62,600,400,130.16,21,6660
24703,2024-05-26,19,38,600,400,153.37,74,1563
24704,2024-05-13,83,79,601,401,186.74,442,41617
24705,2024-05-06,8,43,600,403,177.93,879,1628
24706,2024-05-14,98,75,600,402,122.5,92,7703
24707,2024-05-16,31,46,601,401,77.98,413,89130
24708,2024-05-07,61,41,601,403,166.23,883,16689
24709,2024-05-18,16,48,600,401,136.72,50,3983
24710,2024-05-22,44,58,600,403,119.87,812,844
24711,2024-05-03,85,6,601,400,50.85,909,43378
24712,2024-05-16,81,20,601,403,63.65,284,98052
24713,2024-05-08,82,5,601,403,100.8,455,91654
24714,2024-05-27,19,6,601,400,56.71,352,25125
24715,2024-05-29,12,53,600,402,129.78,613,2433
24716,2024-05-25,34,33,600,402,58.68,494,2088
24717,2024-05-25,49,54,601,402,50.67,461,82285
24718,2024-05-03,38,40,600,403,110.66,806,5635
24719,2024-05-24,68,47,601,401,81.82,322,50857
24720,2024-05-05,79,73,600,402,176.11,142,5881
24721,2024-05-05,57,61,600,401,89.45,543,1656
24722,2024-05-28,33,15,600,402,105.9,336,2480
24723,2024-05-24,55,14,600,403,148.13,63,2182
24724,2024-05-08,87,32,600,403,171.45,954,673
24725,2024-05-03,48,77,601,400,53.4,768,31813
24726,2024-05-17,71,12,600,402,167.04,735,3196
24727,2024-05-23,99,19,600,403,178.52,881,1270
24728,2024-05-21,14,94,600,401,121.82,436,5132
24729,2024-05-11,98,2,601,402,180.52,886,14412
24730,2024-05-20,85,54,600,402,169.35,422,1567
24731,2024-05-19,5,57,601,400,171.07,614,34624
24732,2024-05-29,47,95,600,400,183.03,928,2950
24733,2024-05-19,91,20,601,400,50.47,826,24880
24734,2024-05-14,50,22,600,401,134.56,283,3307
24735,2024-05-27,18,70,601,400,169.35,27,17126
24736,2024-05-08,58,84,601,402,74.34,342,79708
24737,2024-05-16,18,31,601,402,91.95,276,40837
24738,2024-05-05,1,84,600,400,166.75,546,1687
24739,2024-05-12,29,4,601,403,139.65,914,9019
24740,2024-05-10,11,47,600,401,142.49,536,3418
24741,2024-05-11,49,37,601,400,93.4,174,30427
24742,2024-05-06,30,54,600,401,175.81,656,5970
24743,2024-05-08,64,46,601,402,71.48,169,9689
24744,2024-05-05,60,32,601,400,121.39,880,49943
24745,2024-05-26,41,86,600,400,157.7,924,4404
24746,2024-05-08,63,33,600,402,180.31,266,4013
24747,2024-05-07,99,42,601,401,98.12,787,41634
24748,2024-05-17,24,44,600,400,120.24,915,2748
24749,2024-05-12,38,7,601,401,100.99,986,37822
24750,2024-05-18,61,17,601,403,138.09,381,96684
24751,2024-05-16,95,53,600,401,178.81,968,3688
24752,2024-05-03,17,43,601,400,129.11,367,53067
24753,2024-05-27,99,55,601,402,122.47,864,50953
24754,2024-05-09,31,1,600,400,164.94,156,3437
24755,2024-05-22,34,63,600,400,104.03,807,566
24756,2024-05-19,29,78,601,403,72.56,446,55075
24757,2024-05-17,56,87,601,403,63.28,876,86771
24758,2024-05-23,60,40,600,403,68.23,213,1025
24759,2024-05-06,63,28,601,400,127.99,551,91697
24760,2024-05-10,46,30,601,403,110.87,710,59702
24761,2024-05-16,90,83,601,401,169.49,61,42566
24762,2024-05-01,94,18,601,400,189.87,921,49506
24763,2024-05-01,88,63,600,401,144.51,979,900
24764,2024-05-22,1,25,600,402,55.73,312,1620
24765,2024-05-14,80,77,600,402,81.98,535,945
24766,2024-05-25,4,87,601,400,58.47,320,19539
24767,2024-05-03,5,53,600,400,118.68,281,9384
24768,2024-05-27,56,67,601,402,140.76,964,34918
24769,2024-05-21,5,23,601,402,168.82,947,46650
24770,2024-05-02,40,89,600,403,73.93,504,103
24771,2024-05-17,34,32,601,401,161.22,494,49016
24772,2024-05-18,29,52,601,401,161.5,77,38575
24773,2024-05-20,97,73,601,400,97.54,25,30814
24774,2024-05-17,10,49,601,402,104.41,469,41004
24775,2024-05-29,58,93,600,400,173.59,687,3127
24776,2024-05-12,28,19,600,403,115.78,698,688
24777,2024-05-20,92,55,601,402,58.13,673,99123
24778,2024-05-28,87,73,601,400,178.09,891,32221
24779,2024-05-15,96,3,601,403,152.8,429,68665
24780,2024-05-07,31,24,600,402,90.18,995,3561
24781,2024-05-23,29,24,601,402,146.31,959,54491
24782,2024-05-15,5,20,600,400,133.74,965,2519
24783,2024-05-24,95,57,600,403,86.71,349,1981
24784,2024-05-28,26,44,601,402,187.46,719,1149
24785,2024-05-14,67,87,601,400,66.24,255,95802
24786,2024-05-02,34,3,601,401,84.87,648,16406
24787,2024-05-27,7,52,600,401,134.34,105,1881
24788,2024-05-03,19,99,600,400,61.23,48,940
24789,2024-05-09,52,56,601,400,180.78,466,41926
24790,2024-05-06,43,83,601,403,129.37,34,9145
24791,2024-05-11,6,60,600,400,181.12,300,8675
24792,2024-05-03,54,93,600,400,81.54,980,4281
24793,2024-05-12,36,44,601,402,134.68,188,3811
24794,2024-05-07,90,87,601,402,107.62,93,51292
24795,2024-05-22,47,14,600,400,61.83,796,1975
24796,2024-05-17,53,8,600,400,146.47,924,2962
24797,2024-05-12,21,27,601,400,81.06,164,27451
24798,2024-05-18,23,33,600,402,119.8,779,5922
24799,2024-05-16,41,5,600,401,80.86,176,767
24800,2024-05-12,59,77,601,402,134.49,167,34480
24801,2024-05-02,71,61,600,401,153.06,439,4109
24802,2024-05-13,15,15,601,403,81.97,819,99675
24803,2024-05-13,85,49,601,403,93.83,798,1368
24804,2024-05-18,1,24,601,401,60.25,348,20296
24805,2024-05-18,20,94,601,401,62.0,681,53240
24806,2024-05-12,74,10,601,402,72.25,758,77124
24807,2024-05-04,69,71,600,401,88.07,368,6020
24808,2024-05-24,3,88,601,402,60.47,103,17259
24809,2024-05-24,29,31,601,400,98.52,26,35233
24810,2024-05-28,88,97,601,400,142.91,207,17244
24811,2024-05-21,65,88,600,403,58.22,939,860
24812,2024-05-29,69,76,601,401,184.5,282,73520
24813,2024-05-06,24,95,600,400,136.14,199,4794
24814,2024-05-16,51,10,600,403,183.01,324,175
24815,2024-05-23,32,21,600,402,60.68,39,3337
24816,2024-06-26,86,49,600,401,76.6,338,3918
24817,2024-06-27,92,79,601,403,117.63,118,80454
24818,2024-06-04,89,19,601,403,74.43,964,51426
24819,2024-06-02,63,15,600,400,67.61,144,601
24820,2024-06-16,32,44,601,403,132.57,705,32663
24821,2024-06-05,17,29,600,401,86.16,743,1163
24822,2024-06-03,27,11,600,401,88.05,667,3630
24823,2024-06-24,7,54,601,402,100.34,584,67127
24824,2024-06-14,99,6,601,401,159.03,627,20106
24825,2024-06-09,23,8,600,401,151.9,92,124
24826,2024-06-16,47,17,600,402,114.47,221,3744
24827,2024-06-05,10,66,600,403,52.91,362,2909
24828,2024-06-03,92,60,600,402,137.15,619,2987
24829,2024-06-16,33,36,600,402,186.7,581,3986
24830,2024-06-14,26,100,601,402,179.99,655,34393
24831,2024-06-26,3,7,601,400,171.65,539,38330
24832,2024-06-05,47,41,600,401,110.09,582,1186
24833,2024-06-27,67,72,600,400,185.25,110,6792
24834,2024-06-21,56,95,600,400,120.38,888,1554
24835,2024-06-09,60,57,600,403,69.07,345,2653
24836,2024-06-18,98,71,600,401,183.97,669,1584
24837,2024-06-27,26,8,601,401,102.06,601,22110
24838,2024-06-20,3,52,601,400,60.55,254,53006
24839,2024-06-07,80,25,601,401,133.84,758,37879
24840,2024-06-01,49,20,601,403,67.97,64,83392
24841,2024-06-26,44,21,600,400,108.2,425,3706
24842,2024-06-14,37,67,600,402,164.15,154,3351
24843,2024-06-01,1,96,601,400,93.2,217,84249
24844,2024-06-03,40,96,600,402,118.76,145,1316
24845,2024-06-12,38,11,601,402,107.89,888,48531
24846,2024-06-27,13,22,600,403,57.52,52,3657
24847,2024-06-28,21,74,600,401,92.36,461,3747
24848,2024-06-18,85,38,601,401,134.77,817,66794
24849,2024-06-05,63,34,601,401,112.9,56,64720
24850,2024-06-26,14,54,601,403,71.31,522,86357
24851,2024-06-29,61,91,600,400,109.07,624,1107
